month,metro,median_sale_price,price_yoy,homes_sold,median_dom,new_listings,active_listings
2021-07-01,"Knoxville, TN",295000,19.43,1279,44,1467,4021
2021-06-01,"Knoxville, TN",285000,20.76,1309,47,1434,3977
2021-05-01,"Knoxville, TN",270000,20,1171,46,1373,3865
2021-04-01,"Knoxville, TN",273000,18.75,1260,49,1244,3852
2021-03-01,"Knoxville, TN",260000,16.59,1293,48,1148,4053
2021-02-01,"Knoxville, TN",250000,15.72,1348,49,1362,4329
2021-01-01,"Knoxville, TN",249900,19.86,1472,50,1312,4444
2020-12-01,"Knoxville, TN",249900,14.11,1521,50,1398,4632
2020-11-01,"Knoxville, TN",249545,15,1407,48,1465,4636
2020-10-01,"Knoxville, TN",254950,19.69,1457,51,1528,4651
2020-09-01,"Knoxville, TN",246710,12.14,1426,52,1408,4549
2020-08-01,"Knoxville, TN",249300,13.32,1303,55,1364,4574
2020-07-01,"Knoxville, TN",247000,11.51,1356,58,1298,4690
2020-06-01,"Knoxville, TN",236000,7.27,1233,59,1227,4832
2020-05-01,"Knoxville, TN",225000,0.04,990,61,1295,4834
2020-04-01,"Knoxville, TN",229900,9.48,1110,56,1004,4797
2020-03-01,"Knoxville, TN",223000,9.56,1267,60,1376,5242
2020-02-01,"Knoxville, TN",216040,13.77,1219,62,1299,5226
2020-01-01,"Knoxville, TN",208500,4.77,1203,63,1338,5276
2019-12-01,"Knoxville, TN",219000,9.55,1315,59,1321,5404
2019-11-01,"Knoxville, TN",217000,4.84,1226,62,1366,5423
2019-10-01,"Knoxville, TN",213000,1.43,1232,58,1393,5387
2019-09-01,"Knoxville, TN",220000,10,1230,60,1402,5382
2019-08-01,"Knoxville, TN",220000,9.78,1234,61,1424,5381
2019-07-01,"Knoxville, TN",221500,9.11,1233,61,1318,5351
2019-06-01,"Knoxville, TN",220000,10,1198,61,1314,5403
2019-05-01,"Knoxville, TN",224900,9.71,1240,62,1380,5509
2019-04-01,"Knoxville, TN",210000,11.41,1276,61,1326,5614
2019-03-01,"Knoxville, TN",203543,2.93,1178,60,1393,5627
2019-02-01,"Knoxville, TN",189900,0.77,1176,63,1385,5627
2019-01-01,"Knoxville, TN",199000,10.56,1143,61,1406,5555
2026-05-01,"Lake County, IL",418958,4.74,855,52,1006,3021
2026-04-01,"Lake County, IL",420000,10.53,838,48,985,3007
2026-03-01,"Lake County, IL",370500,2.92,808,49,980,2998
2026-02-01,"Lake County, IL",352000,10.02,840,46,1009,2979
2026-01-01,"Lake County, IL",360500,9.24,804,52,949,2969
2025-12-01,"Lake County, IL",355000,4.41,794,52,897,2969
2025-11-01,"Lake County, IL",360000,0,817,51,913,2974
2025-10-01,"Lake County, IL",360000,9.09,829,54,949,2982
2025-09-01,"Lake County, IL",364990,4.88,828,52,953,2997
2025-08-01,"Lake County, IL",389000,5.63,819,53,950,3004
2025-07-01,"Lake County, IL",385000,2.67,829,55,926,3006
2025-06-01,"Lake County, IL",400000,6.67,832,52,912,3013
2025-05-01,"Lake County, IL",400000,11.73,827,54,974,3018
2025-04-01,"Lake County, IL",380000,13.43,823,52,983,3025
2025-03-01,"Lake County, IL",360000,8.93,826,51,915,3020
2025-02-01,"Lake County, IL",319950,-7.66,880,55,976,3042
2025-01-01,"Lake County, IL",330000,6.45,826,53,999,3043
2024-12-01,"Lake County, IL",340000,9.68,905,49,1020,3018
2024-11-01,"Lake County, IL",360000,12.85,825,52,1001,2994
2024-10-01,"Lake County, IL",330000,3.13,853,50,1004,2975
2024-09-01,"Lake County, IL",348000,3.88,778,52,970,2930
2024-08-01,"Lake County, IL",368250,5.21,791,52,951,2893
2024-07-01,"Lake County, IL",375000,7.14,818,53,914,2876
2024-06-01,"Lake County, IL",375000,3.95,801,52,910,2857
2024-05-01,"Lake County, IL",358000,4.55,826,53,904,2850
2024-04-01,"Lake County, IL",335000,-0.89,791,50,893,2828
2024-03-01,"Lake County, IL",330500,8.36,855,42,911,2810
2024-02-01,"Lake County, IL",346500,26,805,48,888,2789
2024-01-01,"Lake County, IL",310000,10.32,842,47,851,2782
2023-12-01,"Lake County, IL",310000,6.9,871,50,999,2796
2023-11-01,"Lake County, IL",319000,8.69,828,49,949,2795
2023-10-01,"Lake County, IL",320000,16.36,776,47,932,2791
2023-09-01,"Lake County, IL",335000,7.89,814,52,950,2809
2023-08-01,"Lake County, IL",350000,10.76,888,53,909,2837
2023-07-01,"Lake County, IL",350000,9.03,862,54,948,2858
2023-06-01,"Lake County, IL",360750,3.07,782,54,951,2890
2023-05-01,"Lake County, IL",342430,7.01,820,54,865,2916
2023-04-01,"Lake County, IL",338000,5.62,837,51,861,2963
2023-03-01,"Lake County, IL",305000,4.45,853,53,906,3034
2023-02-01,"Lake County, IL",275000,1.85,900,50,914,3102
2023-01-01,"Lake County, IL",281000,4.07,853,55,1009,3399
2022-12-01,"Lake County, IL",290000,6.72,819,52,898,3252
2022-11-01,"Lake County, IL",293500,3.53,908,53,1017,3312
2022-10-01,"Lake County, IL",275000,-3.51,944,58,1012,3366
2022-09-01,"Lake County, IL",310500,6.34,1006,58,1040,3429
2022-08-01,"Lake County, IL",316000,8.97,1007,57,1065,3485
2022-07-01,"Lake County, IL",321000,3.55,1004,58,1099,3534
2022-06-01,"Lake County, IL",350000,7.69,1117,59,1203,3821
2022-05-01,"Lake County, IL",320000,6.67,1068,55,1227,3845
2022-04-01,"Lake County, IL",320000,3.16,1239,51,1227,3874
2022-03-01,"Lake County, IL",292000,3.55,1117,46,1316,3889
2022-02-01,"Lake County, IL",270000,5.95,1186,42,1255,3584
2022-01-01,"Lake County, IL",270000,1.12,1367,28,1258,3548
2021-12-01,"Lake County, IL",271750,5.33,1297,28,1417,3524
2021-11-01,"Lake County, IL",283500,11.18,1409,28,1416,3538
2021-10-01,"Lake County, IL",285000,3.64,1325,26,1406,3564
2021-09-01,"Lake County, IL",292000,6.18,1410,20,1402,3559
2021-08-01,"Lake County, IL",290000,9.33,1351,19,1470,3555
2021-07-01,"Lake County, IL",310000,16.98,1393,15,1576,3549
2021-06-01,"Lake County, IL",325000,30.52,1408,14,1546,3544
2021-05-01,"Lake County, IL",300000,23.97,1418,15,1506,3542
2021-04-01,"Lake County, IL",310200,21.65,1317,18,1544,3540
2021-03-01,"Lake County, IL",282000,10.59,1316,29,1465,3517
2021-02-01,"Lake County, IL",254834,12.01,1353,32,1361,3497
2021-01-01,"Lake County, IL",267000,21.42,1334,31,1433,4051
2020-12-01,"Lake County, IL",258000,16.74,1380,31,1551,4065
2020-11-01,"Lake County, IL",255000,9.91,1491,32,1515,4080
2020-10-01,"Lake County, IL",275000,20.04,1530,31,1516,4086
2020-09-01,"Lake County, IL",275000,19.57,1484,36,1522,4105
2020-08-01,"Lake County, IL",265250,10.34,1385,41,1553,4138
2020-07-01,"Lake County, IL",265000,4.95,1333,47,1472,4160
2020-06-01,"Lake County, IL",249000,-0.28,880,59,1333,4183
2020-05-01,"Lake County, IL",242000,1.89,848,53,985,4204
2020-04-01,"Lake County, IL",255000,10.87,926,71,764,4770
2020-03-01,"Lake County, IL",255000,13.33,1123,77,1295,6260
2020-02-01,"Lake County, IL",227500,6.31,1084,81,1455,6358
2020-01-01,"Lake County, IL",219900,7.79,1082,83,1535,6424
2019-12-01,"Lake County, IL",221000,2.79,1085,78,1243,6427
2019-11-01,"Lake County, IL",232000,10.48,994,81,1342,6433
2019-10-01,"Lake County, IL",229088,8.06,1057,81,1364,6421
2019-09-01,"Lake County, IL",230000,5.26,1054,82,1319,6431
2019-08-01,"Lake County, IL",240395,9.27,1051,76,1337,6411
2019-07-01,"Lake County, IL",252500,6.29,1033,78,1403,6398
2019-06-01,"Lake County, IL",249700,-1.69,1089,75,1392,6387
2019-05-01,"Lake County, IL",237500,-2.26,1127,75,1427,6401
2019-04-01,"Lake County, IL",230000,0.22,1107,65,1490,6385
2019-03-01,"Lake County, IL",225000,2.27,1071,69,1504,6342
2019-02-01,"Lake County, IL",214000,1.41,1019,76,1475,6313
2019-01-01,"Lake County, IL",204000,2,918,77,1326,6298
2026-05-01,"Lakeland, FL",315054,-1.08,1077,60,1424,6409
2026-04-01,"Lakeland, FL",310306,-1.49,1037,61,1385,6526
2026-03-01,"Lakeland, FL",313000,0.97,1074,57,1456,6560
2026-02-01,"Lakeland, FL",305000,-3.17,1013,51,1415,6599
2026-01-01,"Lakeland, FL",311490,0.48,1035,54,1469,6683
2025-12-01,"Lakeland, FL",310000,-1.27,1099,66,1397,6734
2025-11-01,"Lakeland, FL",313205,-0.57,1071,60,1445,6824
2025-10-01,"Lakeland, FL",313428,-1.13,1099,60,1523,6919
2025-09-01,"Lakeland, FL",322500,2.68,1139,65,1370,6940
2025-08-01,"Lakeland, FL",314990,-1.1,1127,63,1391,7111
2025-07-01,"Lakeland, FL",312000,-1.27,1128,73,1439,7310
2025-06-01,"Lakeland, FL",315000,-2.47,1081,71,1503,7437
2025-05-01,"Lakeland, FL",318490,-0.13,1147,60,1617,7569
2025-04-01,"Lakeland, FL",315000,-2.72,1172,62,1647,7626
2025-03-01,"Lakeland, FL",310000,-3.13,1261,65,1656,7660
2025-02-01,"Lakeland, FL",315000,-1.91,1170,57,1732,7669
2025-01-01,"Lakeland, FL",310000,-3.13,1085,58,1642,7504
2024-12-01,"Lakeland, FL",313990,-1.86,1260,62,1641,7416
2024-11-01,"Lakeland, FL",315000,-3.08,1191,58,1611,7436
2024-10-01,"Lakeland, FL",317000,-2.46,1112,56,1450,7366
2024-09-01,"Lakeland, FL",314093,-2.76,1244,58,1619,7494
2024-08-01,"Lakeland, FL",318499,-2,1262,53,1701,7462
2024-07-01,"Lakeland, FL",316000,-1.48,1300,54,1702,7431
2024-06-01,"Lakeland, FL",322990,-0.62,1368,50,1832,7390
2024-05-01,"Lakeland, FL",318900,-1.88,1325,48,1842,7276
2024-04-01,"Lakeland, FL",323800,1.19,1263,44,1817,7110
2024-03-01,"Lakeland, FL",320000,0.69,1229,44,1791,6877
2024-02-01,"Lakeland, FL",321118,1.94,1322,41,1858,6643
2024-01-01,"Lakeland, FL",320000,1.91,1278,40,1718,6362
2023-12-01,"Lakeland, FL",319925,-0.39,1217,35,1689,6177
2023-11-01,"Lakeland, FL",325000,0.03,1350,33,1834,6036
2023-10-01,"Lakeland, FL",325000,-0.91,1217,31,1754,5717
2023-09-01,"Lakeland, FL",323000,-0.63,1334,34,1707,5429
2023-08-01,"Lakeland, FL",325000,-0.85,1282,34,1608,5202
2023-07-01,"Lakeland, FL",320745,-2.21,1293,33,1667,5069
2023-06-01,"Lakeland, FL",325000,-2.98,1240,29,1521,4985
2023-05-01,"Lakeland, FL",325000,-0.91,1276,32,1589,5031
2023-04-01,"Lakeland, FL",320000,1.59,1333,33,1592,5071
2023-03-01,"Lakeland, FL",317795,2.51,1309,38,1428,5049
2023-02-01,"Lakeland, FL",315000,1.61,1369,41,1467,5225
2023-01-01,"Lakeland, FL",314000,7.94,1201,33,1520,5320
2022-12-01,"Lakeland, FL",321178,8.73,1255,31,1552,5307
2022-11-01,"Lakeland, FL",324900,16.04,1175,28,1459,5199
2022-10-01,"Lakeland, FL",328000,19.27,1394,26,1495,5152
2022-09-01,"Lakeland, FL",325050,20.01,1168,20,1506,5079
2022-08-01,"Lakeland, FL",327800,22.03,1337,16,1914,5209
2022-07-01,"Lakeland, FL",328000,26.15,1447,12,1986,4757
2022-06-01,"Lakeland, FL",334990,30.86,1466,9,2112,4433
2022-05-01,"Lakeland, FL",328000,29.8,1528,9,2042,3928
2022-04-01,"Lakeland, FL",315000,29.9,1415,8,1779,3515
2022-03-01,"Lakeland, FL",310000,29.64,1538,7,1701,3358
2022-02-01,"Lakeland, FL",310000,31.92,1544,8,1661,3138
2022-01-01,"Lakeland, FL",290900,24.32,1674,11,1564,3115
2021-12-01,"Lakeland, FL",295400,26.75,1537,10,1659,3162
2021-11-01,"Lakeland, FL",280000,22.03,1677,8,1647,3251
2021-10-01,"Lakeland, FL",275000,23.32,1583,9,1797,3311
2021-09-01,"Lakeland, FL",270850,25.06,1470,8,1630,3212
2021-08-01,"Lakeland, FL",268625,23.23,1410,9,1579,3194
2021-07-01,"Lakeland, FL",260000,20.37,1338,7,1607,3043
2021-06-01,"Lakeland, FL",256000,19.79,1480,8,1571,2870
2021-05-01,"Lakeland, FL",252700,26.35,1375,10,1512,2827
2021-04-01,"Lakeland, FL",242492,16.08,1529,13,1383,2907
2021-03-01,"Lakeland, FL",239115,19.56,1503,14,1477,3160
2021-02-01,"Lakeland, FL",234999,18.69,1491,20,1363,3271
2021-01-01,"Lakeland, FL",234000,17.59,1589,19,1379,3526
2020-12-01,"Lakeland, FL",233055,15.95,1552,19,1483,3702
2020-11-01,"Lakeland, FL",229461,13.62,1524,20,1455,3738
2020-10-01,"Lakeland, FL",222990,14.02,1624,24,1545,3887
2020-09-01,"Lakeland, FL",216579,8.83,1545,25,1518,4079
2020-08-01,"Lakeland, FL",217990,8.99,1424,32,1471,4230
2020-07-01,"Lakeland, FL",216000,8.05,1406,48,1420,4493
2020-06-01,"Lakeland, FL",213700,6.86,1246,45,1356,4741
2020-05-01,"Lakeland, FL",200000,3.76,910,35,1257,4933
2020-04-01,"Lakeland, FL",208900,10.06,947,31,1054,4889
2020-03-01,"Lakeland, FL",200000,7.56,1254,32,1496,5037
2020-02-01,"Lakeland, FL",198000,7.61,1273,40,1400,5079
2020-01-01,"Lakeland, FL",199000,17.06,1313,35,1434,5207
2019-12-01,"Lakeland, FL",201000,10.59,1295,33,1445,5238
2019-11-01,"Lakeland, FL",201950,10.66,1345,32,1518,5255
2019-10-01,"Lakeland, FL",195575,7.96,1225,35,1507,5344
2019-09-01,"Lakeland, FL",199000,8.15,1337,33,1564,5329
2019-08-01,"Lakeland, FL",200000,8.11,1330,27,1567,5287
2019-07-01,"Lakeland, FL",199900,11.06,1308,30,1486,5225
2019-06-01,"Lakeland, FL",199990,11.17,1295,41,1506,5207
2019-05-01,"Lakeland, FL",192750,9.83,1265,40,1408,5213
2019-04-01,"Lakeland, FL",189799,6.81,1241,38,1442,5413
2019-03-01,"Lakeland, FL",185950,8.43,1188,39,1451,5453
2019-02-01,"Lakeland, FL",184000,12.2,1128,39,1482,5419
2019-01-01,"Lakeland, FL",170000,1.19,1090,38,1515,5298
2026-05-01,"Las Vegas, NV",453602,1.02,2511,64,3365,14424
2026-04-01,"Las Vegas, NV",440000,-2,2474,65,3302,14427
2026-03-01,"Las Vegas, NV",450000,0.02,2557,59,3304,14458
2026-02-01,"Las Vegas, NV",440000,-0.56,2476,64,3464,14421
2026-01-01,"Las Vegas, NV",437200,-0.64,2407,58,3373,14158
2025-12-01,"Las Vegas, NV",445000,1.37,2496,56,3124,14112
2025-11-01,"Las Vegas, NV",450000,0.9,2480,58,3052,14144
2025-10-01,"Las Vegas, NV",440000,-0.22,2364,58,3168,14048
2025-09-01,"Las Vegas, NV",440000,-1.12,2430,62,3161,14019
2025-08-01,"Las Vegas, NV",447500,1.36,2405,62,3196,14005
2025-07-01,"Las Vegas, NV",445000,-0.89,2411,67,3338,14211
2025-06-01,"Las Vegas, NV",449900,0.77,2312,60,3501,14372
2025-05-01,"Las Vegas, NV",449000,2.05,2366,56,3592,14412
2025-04-01,"Las Vegas, NV",449000,2.44,2538,55,3758,14065
2025-03-01,"Las Vegas, NV",449900,4.02,2585,50,3562,13511
2025-02-01,"Las Vegas, NV",442500,1.72,2700,43,3475,13095
2025-01-01,"Las Vegas, NV",440000,6.02,2583,42,3603,12728
2024-12-01,"Las Vegas, NV",439000,4.52,2645,42,3324,12185
2024-11-01,"Las Vegas, NV",446000,7.47,2598,38,3289,11813
2024-10-01,"Las Vegas, NV",440990,5,2604,43,3267,11513
2024-09-01,"Las Vegas, NV",445000,7.23,2526,44,3316,11221
2024-08-01,"Las Vegas, NV",441493,6.38,2687,46,3403,10740
2024-07-01,"Las Vegas, NV",449000,7.16,2623,50,3497,10471
2024-06-01,"Las Vegas, NV",446445,7.58,2643,49,3551,10425
2024-05-01,"Las Vegas, NV",440000,6.73,2702,46,3367,10371
2024-04-01,"Las Vegas, NV",438318,9.58,2656,45,3100,10226
2024-03-01,"Las Vegas, NV",432500,8.13,2584,40,3147,10337
2024-02-01,"Las Vegas, NV",435000,9.65,2667,35,3122,10277
2024-01-01,"Las Vegas, NV",415000,5.22,2522,37,3140,10111
2023-12-01,"Las Vegas, NV",420000,5,2396,33,2922,9838
2023-11-01,"Las Vegas, NV",415000,3.75,2298,29,3123,9183
2023-10-01,"Las Vegas, NV",420000,2.44,2395,35,2972,8516
2023-09-01,"Las Vegas, NV",415000,-2.24,2558,38,2889,8295
2023-08-01,"Las Vegas, NV",415000,-1.06,2565,42,2955,8244
2023-07-01,"Las Vegas, NV",419000,-3.68,2670,48,2925,8472
2023-06-01,"Las Vegas, NV",415000,-7.78,2622,50,3027,8973
2023-05-01,"Las Vegas, NV",412250,-8.39,2651,54,2757,9563
2023-04-01,"Las Vegas, NV",400000,-9.91,2555,58,2740,10427
2023-03-01,"Las Vegas, NV",400000,-6.98,2628,64,2531,11031
2023-02-01,"Las Vegas, NV",396700,-6.22,2595,64,2568,11951
2023-01-01,"Las Vegas, NV",394400,-2.52,2294,60,2639,12700
2022-12-01,"Las Vegas, NV",400000,0,2144,56,2645,13255
2022-11-01,"Las Vegas, NV",400000,1.27,2321,49,2638,13519
2022-10-01,"Las Vegas, NV",410000,7.61,2501,51,3074,14095
2022-09-01,"Las Vegas, NV",424510,11.71,2601,48,3373,14440
2022-08-01,"Las Vegas, NV",419448,11.85,2518,42,3991,14527
2022-07-01,"Las Vegas, NV",435000,14.83,2729,38,5081,13800
2022-06-01,"Las Vegas, NV",450000,23.29,3080,32,5504,12216
2022-05-01,"Las Vegas, NV",450000,26.76,3432,27,4749,10697
2022-04-01,"Las Vegas, NV",444000,28.7,3629,24,4450,9897
2022-03-01,"Las Vegas, NV",430000,27.33,3702,17,3990,9416
2022-02-01,"Las Vegas, NV",423000,27.79,3828,9,4049,9445
2022-01-01,"Las Vegas, NV",404600,26.12,4466,16,4057,9594
2021-12-01,"Las Vegas, NV",400000,25,4305,16,4205,9679
2021-11-01,"Las Vegas, NV",395000,22.67,4687,18,4431,10174
2021-10-01,"Las Vegas, NV",381000,19.79,4353,24,4497,10398
2021-09-01,"Las Vegas, NV",380000,19.87,4252,24,4385,10301
2021-08-01,"Las Vegas, NV",375000,20.48,4119,27,4677,10479
2021-07-01,"Las Vegas, NV",378806,22.22,4066,32,4903,10267
2021-06-01,"Las Vegas, NV",365000,17.95,4017,27,4746,9903
2021-05-01,"Las Vegas, NV",355000,18.33,3932,27,4478,10010
2021-04-01,"Las Vegas, NV",345000,17.35,4234,29,4335,10164
2021-03-01,"Las Vegas, NV",337694,14.09,4213,29,4089,10401
2021-02-01,"Las Vegas, NV",331000,12.2,4206,26,4096,11037
2021-01-01,"Las Vegas, NV",320800,12.56,4386,28,3832,11608
2020-12-01,"Las Vegas, NV",320000,8.47,4339,30,4396,12104
2020-11-01,"Las Vegas, NV",322000,11.81,4435,31,4199,12380
2020-10-01,"Las Vegas, NV",318050,10.05,4058,37,4198,12723
2020-09-01,"Las Vegas, NV",317000,8.56,3996,42,4533,12992
2020-08-01,"Las Vegas, NV",311250,8.64,3591,52,4355,12947
2020-07-01,"Las Vegas, NV",309950,8.75,3672,60,4079,12993
2020-06-01,"Las Vegas, NV",309450,8.01,2482,58,3562,13066
2020-05-01,"Las Vegas, NV",300000,5.47,1941,53,3330,13090
2020-04-01,"Las Vegas, NV",294000,5.76,2251,47,2687,12470
2020-03-01,"Las Vegas, NV",296000,5.71,3219,44,3995,13273
2020-02-01,"Las Vegas, NV",295000,7.27,3537,44,3966,13387
2020-01-01,"Las Vegas, NV",285000,1.79,3632,47,3700,13635
2019-12-01,"Las Vegas, NV",295000,7.27,3541,46,3402,13842
2019-11-01,"Las Vegas, NV",288000,3.97,3412,42,3668,14287
2019-10-01,"Las Vegas, NV",289000,4.71,3625,50,3895,14737
2019-09-01,"Las Vegas, NV",292000,4.29,3625,52,3899,15229
2019-08-01,"Las Vegas, NV",286500,4.18,3705,57,4034,15649
2019-07-01,"Las Vegas, NV",285000,5.17,3521,60,4161,16188
2019-06-01,"Las Vegas, NV",286500,5.62,3438,56,4568,16545
2019-05-01,"Las Vegas, NV",284450,5.35,3582,58,4459,16758
2019-04-01,"Las Vegas, NV",278000,3.44,3352,52,4504,16451
2019-03-01,"Las Vegas, NV",280000,5.66,3188,49,4509,16273
2019-02-01,"Las Vegas, NV",275000,7.84,3072,42,4105,15764
2019-01-01,"Las Vegas, NV",280000,12,2915,38,4503,15369
2026-05-01,"Little Rock, AR",257107,9.41,907,55,1139,4628
2026-04-01,"Little Rock, AR",254000,4.42,1030,59,1205,4690
2026-03-01,"Little Rock, AR",252000,3.3,882,66,1149,4604
2026-02-01,"Little Rock, AR",247160,8.4,947,66,1193,4626
2026-01-01,"Little Rock, AR",250875,9.56,902,61,1057,4571
2025-12-01,"Little Rock, AR",238000,4.62,901,59,1104,4636
2025-11-01,"Little Rock, AR",248500,1.47,889,59,1149,4701
2025-10-01,"Little Rock, AR",249500,3.96,870,57,1138,4608
2025-09-01,"Little Rock, AR",247750,3.66,883,54,1160,4542
2025-08-01,"Little Rock, AR",249900,4.13,864,60,1133,4468
2025-07-01,"Little Rock, AR",250000,4.17,873,56,1104,4441
2025-06-01,"Little Rock, AR",259000,5.07,899,59,1089,4445
2025-05-01,"Little Rock, AR",235000,-4.86,860,56,1069,4418
2025-04-01,"Little Rock, AR",243238,1.35,846,57,1090,4397
2025-03-01,"Little Rock, AR",243950,6.07,943,61,1155,4465
2025-02-01,"Little Rock, AR",228000,5.07,823,62,1124,4406
2025-01-01,"Little Rock, AR",228985,1.77,890,60,1161,4345
2024-12-01,"Little Rock, AR",227500,5.81,901,57,1119,4288
2024-11-01,"Little Rock, AR",244900,13.34,871,53,1127,4243
2024-10-01,"Little Rock, AR",240000,7.19,929,57,1101,4208
2024-09-01,"Little Rock, AR",239000,3.91,824,51,1085,4140
2024-08-01,"Little Rock, AR",240000,4.35,867,50,1092,4018
2024-07-01,"Little Rock, AR",240000,3,842,49,1122,3913
2024-06-01,"Little Rock, AR",246500,4.19,802,47,1114,3778
2024-05-01,"Little Rock, AR",247000,4.66,860,47,1113,3674
2024-04-01,"Little Rock, AR",240000,6.03,870,47,1043,3590
2024-03-01,"Little Rock, AR",230000,0,868,46,1047,3576
2024-02-01,"Little Rock, AR",217000,-1.36,833,44,1047,3541
2024-01-01,"Little Rock, AR",225000,7.14,846,47,980,3518
2023-12-01,"Little Rock, AR",215000,-2.03,810,47,1137,3549
2023-11-01,"Little Rock, AR",216075,-4.58,752,44,1001,3345
2023-10-01,"Little Rock, AR",223900,3.18,814,39,1039,3247
2023-09-01,"Little Rock, AR",230000,0.25,787,40,1052,3096
2023-08-01,"Little Rock, AR",230000,-2.13,792,41,1047,2917
2023-07-01,"Little Rock, AR",233000,3.01,804,39,881,2738
2023-06-01,"Little Rock, AR",236587,1.98,832,38,942,2760
2023-05-01,"Little Rock, AR",236000,9.77,799,38,947,2730
2023-04-01,"Little Rock, AR",226350,2.86,832,37,906,2801
2023-03-01,"Little Rock, AR",230000,8.49,905,37,908,2920
2023-02-01,"Little Rock, AR",220000,7.58,903,34,972,3078
2023-01-01,"Little Rock, AR",210000,-1.41,876,41,1072,3185
2022-12-01,"Little Rock, AR",219450,2.07,909,39,1021,3152
2022-11-01,"Little Rock, AR",226450,10.46,857,38,1097,3091
2022-10-01,"Little Rock, AR",217000,8.55,948,36,1068,3025
2022-09-01,"Little Rock, AR",229433,12.19,919,39,1041,3020
2022-08-01,"Little Rock, AR",235000,17.5,1048,37,1074,3069
2022-07-01,"Little Rock, AR",226183,10.33,999,35,1173,3053
2022-06-01,"Little Rock, AR",232000,17.99,997,37,1215,3038
2022-05-01,"Little Rock, AR",215000,4.88,1196,35,1224,3095
2022-04-01,"Little Rock, AR",220050,10.02,1068,33,1256,3143
2022-03-01,"Little Rock, AR",212000,13.37,1116,33,1246,3192
2022-02-01,"Little Rock, AR",204500,13.61,1149,31,1161,3206
2022-01-01,"Little Rock, AR",213000,18.33,1280,32,1193,3267
2021-12-01,"Little Rock, AR",215000,16.22,1209,35,1224,3282
2021-11-01,"Little Rock, AR",205000,9.92,1327,36,1266,3386
2021-10-01,"Little Rock, AR",199900,7.76,1266,39,1276,3523
2021-09-01,"Little Rock, AR",204500,10.54,1223,39,1294,3612
2021-08-01,"Little Rock, AR",200000,7.82,1135,44,1311,3862
2021-07-01,"Little Rock, AR",205000,9.63,1103,48,1352,3993
2021-06-01,"Little Rock, AR",196625,9.27,1151,48,1274,3958
2021-05-01,"Little Rock, AR",205000,15.17,1139,48,1301,3928
2021-04-01,"Little Rock, AR",200000,12.99,1011,48,1186,3761
2021-03-01,"Little Rock, AR",187000,6.49,1051,48,1212,3665
2021-02-01,"Little Rock, AR",180000,9.76,1100,39,931,3465
2021-01-01,"Little Rock, AR",180000,10.77,1213,43,1183,3527
2020-12-01,"Little Rock, AR",185000,8.82,1190,44,1161,3694
2020-11-01,"Little Rock, AR",186500,6.66,1320,46,1199,3868
2020-10-01,"Little Rock, AR",185500,12.49,1230,49,1251,3942
2020-09-01,"Little Rock, AR",185000,12.12,1198,51,1205,3963
2020-08-01,"Little Rock, AR",185500,9.08,1183,50,1204,4065
2020-07-01,"Little Rock, AR",187000,10.06,1102,52,1241,4143
2020-06-01,"Little Rock, AR",179950,4.02,1040,58,1187,4081
2020-05-01,"Little Rock, AR",178000,4.71,900,64,1112,4046
2020-04-01,"Little Rock, AR",177000,8.92,889,58,788,4046
2020-03-01,"Little Rock, AR",175600,9.82,983,54,1127,4428
